MSOA21CD,MSOA21NM,borough_name,hour_0,hour_1,hour_2,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23
E02000474,Havering 011,Havering,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000475,Havering 012,Havering,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000476,Havering 013,Havering,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000477,Havering 014,Havering,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000478,Havering 015,Havering,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000479,Havering 016,Havering,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000480,Havering 017,Havering,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000481,Havering 018,Havering,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000482,Havering 019,Havering,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000483,Havering 020,Havering,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000484,Havering 021,Havering,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000485,Havering 022,Havering,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000486,Havering 023,Havering,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000487,Havering 024,Havering,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000488,Havering 025,Havering,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000489,Havering 026,Havering,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000490,Havering 027,Havering,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000491,Havering 028,Havering,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000492,Havering 029,Havering,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000493,Havering 030,Havering,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000494,Hillingdon 001,Hillingdon,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000495,Hillingdon 002,Hillingdon,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000496,Hillingdon 003,Hillingdon,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000497,Hillingdon 004,Hillingdon,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000498,Hillingdon 005,Hillingdon,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000499,Hillingdon 006,Hillingdon,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000500,Hillingdon 007,Hillingdon,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000501,Hillingdon 008,Hillingdon,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000502,Hillingdon 009,Hillingdon,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000503,Hillingdon 010,Hillingdon,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000504,Hillingdon 011,Hillingdon,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000506,Hillingdon 013,Hillingdon,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000507,Hillingdon 014,Hillingdon,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000508,Hillingdon 015,Hillingdon,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000509,Hillingdon 016,Hillingdon,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000510,Hillingdon 017,Hillingdon,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000511,Hillingdon 018,Hillingdon,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000512,Hillingdon 019,Hillingdon,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000513,Hillingdon 020,Hillingdon,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000514,Hillingdon 021,Hillingdon,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000515,Hillingdon 022,Hillingdon,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000516,Hillingdon 023,Hillingdon,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000517,Hillingdon 024,Hillingdon,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000518,Hillingdon 025,Hillingdon,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000519,Hillingdon 026,Hillingdon,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000520,Hillingdon 027,Hillingdon,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000521,Hillingdon 028,Hillingdon,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000522,Hillingdon 029,Hillingdon,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000523,Hillingdon 030,Hillingdon,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000524,Hillingdon 031,Hillingdon,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000525,Hillingdon 032,Hillingdon,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000526,Hounslow 001,Hounslow,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000529,Hounslow 004,Hounslow,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000530,Hounslow 005,Hounslow,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000531,Hounslow 006,Hounslow,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000532,Hounslow 007,Hounslow,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000533,Hounslow 008,Hounslow,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000534,Hounslow 009,Hounslow,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000535,Hounslow 010,Hounslow,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000536,Hounslow 011,Hounslow,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000537,Hounslow 012,Hounslow,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000538,Hounslow 013,Hounslow,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000539,Hounslow 014,Hounslow,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000540,Hounslow 015,Hounslow,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000541,Hounslow 016,Hounslow,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000542,Hounslow 017,Hounslow,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000543,Hounslow 018,Hounslow,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000544,Hounslow 019,Hounslow,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000545,Hounslow 020,Hounslow,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000546,Hounslow 021,Hounslow,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000547,Hounslow 022,Hounslow,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000548,Hounslow 023,Hounslow,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000549,Hounslow 024,Hounslow,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000550,Hounslow 025,Hounslow,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000551,Hounslow 026,Hounslow,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000552,Hounslow 027,Hounslow,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000553,Hounslow 028,Hounslow,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000554,Islington 001,Islington,1.1072216784823532,1.0534194041639469,1.0235561757107392,1.0022988098076544,0.9943985859243888,1.0233631636237428,1.1928093477510295,1.4865875066738792,1.7061149241138283,1.7082307734891653,1.645960962150972,1.6421576342944173,1.6651423046229072,1.6659277061107776,1.6567187448784018,1.7241183631060495,1.7113551315964834,1.7142440793924372,1.6689894959521236,1.5071860661994945,1.3832486468820155,1.3241780043841114,1.3189663659753146,1.228575692059929
E02000555,Islington 002,Islington,1.1072216784823532,1.0534194041639469,1.0235561757107392,1.0022988098076544,0.9943985859243888,1.0233631636237428,1.1928093477510295,1.4865875066738792,1.7061149241138283,1.7082307734891653,1.645960962150972,1.6421576342944173,1.6651423046229072,1.6659277061107776,1.6567187448784018,1.7241183631060495,1.7113551315964834,1.7142440793924372,1.6689894959521236,1.5071860661994945,1.3832486468820155,1.3241780043841114,1.3189663659753146,1.228575692059929
E02000556,Islington 003,Islington,1.1072216784823532,1.0534194041639469,1.0235561757107392,1.0022988098076544,0.9943985859243888,1.0233631636237428,1.1928093477510295,1.4865875066738792,1.7061149241138283,1.7082307734891653,1.645960962150972,1.6421576342944173,1.6651423046229072,1.6659277061107776,1.6567187448784018,1.7241183631060495,1.7113551315964834,1.7142440793924372,1.6689894959521236,1.5071860661994945,1.3832486468820155,1.3241780043841114,1.3189663659753146,1.228575692059929
E02000557,Islington 004,Islington,1.1072216784823532,1.0534194041639469,1.0235561757107392,1.0022988098076544,0.9943985859243888,1.0233631636237428,1.1928093477510295,1.4865875066738792,1.7061149241138283,1.7082307734891653,1.645960962150972,1.6421576342944173,1.6651423046229072,1.6659277061107776,1.6567187448784018,1.7241183631060495,1.7113551315964834,1.7142440793924372,1.6689894959521236,1.5071860661994945,1.3832486468820155,1.3241780043841114,1.3189663659753146,1.228575692059929
E02000558,Islington 005,Islington,1.1072216784823532,1.0534194041639469,1.0235561757107392,1.0022988098076544,0.9943985859243888,1.0233631636237428,1.1928093477510295,1.4865875066738792,1.7061149241138283,1.7082307734891653,1.645960962150972,1.6421576342944173,1.6651423046229072,1.6659277061107776,1.6567187448784018,1.7241183631060495,1.7113551315964834,1.7142440793924372,1.6689894959521236,1.5071860661994945,1.3832486468820155,1.3241780043841114,1.3189663659753146,1.228575692059929
E02000559,Islington 006,Islington,1.1072216784823532,1.0534194041639469,1.0235561757107392,1.0022988098076544,0.9943985859243888,1.0233631636237428,1.1928093477510295,1.4865875066738792,1.7061149241138283,1.7082307734891653,1.645960962150972,1.6421576342944173,1.6651423046229072,1.6659277061107776,1.6567187448784018,1.7241183631060495,1.7113551315964834,1.7142440793924372,1.6689894959521236,1.5071860661994945,1.3832486468820155,1.3241780043841114,1.3189663659753146,1.228575692059929
E02000560,Islington 007,Islington,1.1072216784823532,1.0534194041639469,1.0235561757107392,1.0022988098076544,0.9943985859243888,1.0233631636237428,1.1928093477510295,1.4865875066738792,1.7061149241138283,1.7082307734891653,1.645960962150972,1.6421576342944173,1.6651423046229072,1.6659277061107776,1.6567187448784018,1.7241183631060495,1.7113551315964834,1.7142440793924372,1.6689894959521236,1.5071860661994945,1.3832486468820155,1.3241780043841114,1.3189663659753146,1.228575692059929
E02000561,Islington 008,Islington,1.1072216784823532,1.0534194041639469,1.0235561757107392,1.0022988098076544,0.9943985859243888,1.0233631636237428,1.1928093477510295,1.4865875066738792,1.7061149241138283,1.7082307734891653,1.645960962150972,1.6421576342944173,1.6651423046229072,1.6659277061107776,1.6567187448784018,1.7241183631060495,1.7113551315964834,1.7142440793924372,1.6689894959521236,1.5071860661994945,1.3832486468820155,1.3241780043841114,1.3189663659753146,1.228575692059929
E02000562,Islington 009,Islington,1.1072216784823532,1.0534194041639469,1.0235561757107392,1.0022988098076544,0.9943985859243888,1.0233631636237428,1.1928093477510295,1.4865875066738792,1.7061149241138283,1.7082307734891653,1.645960962150972,1.6421576342944173,1.6651423046229072,1.6659277061107776,1.6567187448784018,1.7241183631060495,1.7113551315964834,1.7142440793924372,1.6689894959521236,1.5071860661994945,1.3832486468820155,1.3241780043841114,1.3189663659753146,1.228575692059929
E02000563,Islington 010,Islington,1.1072216784823532,1.0534194041639469,1.0235561757107392,1.0022988098076544,0.9943985859243888,1.0233631636237428,1.1928093477510295,1.4865875066738792,1.7061149241138283,1.7082307734891653,1.645960962150972,1.6421576342944173,1.6651423046229072,1.6659277061107776,1.6567187448784018,1.7241183631060495,1.7113551315964834,1.7142440793924372,1.6689894959521236,1.5071860661994945,1.3832486468820155,1.3241780043841114,1.3189663659753146,1.228575692059929
E02000564,Islington 011,Islington,1.1072216784823532,1.0534194041639469,1.0235561757107392,1.0022988098076544,0.9943985859243888,1.0233631636237428,1.1928093477510295,1.4865875066738792,1.7061149241138283,1.7082307734891653,1.645960962150972,1.6421576342944173,1.6651423046229072,1.6659277061107776,1.6567187448784018,1.7241183631060495,1.7113551315964834,1.7142440793924372,1.6689894959521236,1.5071860661994945,1.3832486468820155,1.3241780043841114,1.3189663659753146,1.228575692059929
E02000565,Islington 012,Islington,1.1072216784823532,1.0534194041639469,1.0235561757107392,1.0022988098076544,0.9943985859243888,1.0233631636237428,1.1928093477510295,1.4865875066738792,1.7061149241138283,1.7082307734891653,1.645960962150972,1.6421576342944173,1.6651423046229072,1.6659277061107776,1.6567187448784018,1.7241183631060495,1.7113551315964834,1.7142440793924372,1.6689894959521236,1.5071860661994945,1.3832486468820155,1.3241780043841114,1.3189663659753146,1.228575692059929
E02000566,Islington 013,Islington,1.1072216784823532,1.0534194041639469,1.0235561757107392,1.0022988098076544,0.9943985859243888,1.0233631636237428,1.1928093477510295,1.4865875066738792,1.7061149241138283,1.7082307734891653,1.645960962150972,1.6421576342944173,1.6651423046229072,1.6659277061107776,1.6567187448784018,1.7241183631060495,1.7113551315964834,1.7142440793924372,1.6689894959521236,1.5071860661994945,1.3832486468820155,1.3241780043841114,1.3189663659753146,1.228575692059929
E02000567,Islington 014,Islington,1.1072216784823532,1.0534194041639469,1.0235561757107392,1.0022988098076544,0.9943985859243888,1.0233631636237428,1.1928093477510295,1.4865875066738792,1.7061149241138283,1.7082307734891653,1.645960962150972,1.6421576342944173,1.6651423046229072,1.6659277061107776,1.6567187448784018,1.7241183631060495,1.7113551315964834,1.7142440793924372,1.6689894959521236,1.5071860661994945,1.3832486468820155,1.3241780043841114,1.3189663659753146,1.228575692059929
E02000568,Islington 015,Islington,1.1072216784823532,1.0534194041639469,1.0235561757107392,1.0022988098076544,0.9943985859243888,1.0233631636237428,1.1928093477510295,1.4865875066738792,1.7061149241138283,1.7082307734891653,1.645960962150972,1.6421576342944173,1.6651423046229072,1.6659277061107776,1.6567187448784018,1.7241183631060495,1.7113551315964834,1.7142440793924372,1.6689894959521236,1.5071860661994945,1.3832486468820155,1.3241780043841114,1.3189663659753146,1.228575692059929
E02000569,Islington 016,Islington,1.1072216784823532,1.0534194041639469,1.0235561757107392,1.0022988098076544,0.9943985859243888,1.0233631636237428,1.1928093477510295,1.4865875066738792,1.7061149241138283,1.7082307734891653,1.645960962150972,1.6421576342944173,1.6651423046229072,1.6659277061107776,1.6567187448784018,1.7241183631060495,1.7113551315964834,1.7142440793924372,1.6689894959521236,1.5071860661994945,1.3832486468820155,1.3241780043841114,1.3189663659753146,1.228575692059929
E02000570,Islington 017,Islington,1.1072216784823532,1.0534194041639469,1.0235561757107392,1.0022988098076544,0.9943985859243888,1.0233631636237428,1.1928093477510295,1.4865875066738792,1.7061149241138283,1.7082307734891653,1.645960962150972,1.6421576342944173,1.6651423046229072,1.6659277061107776,1.6567187448784018,1.7241183631060495,1.7113551315964834,1.7142440793924372,1.6689894959521236,1.5071860661994945,1.3832486468820155,1.3241780043841114,1.3189663659753146,1.228575692059929
E02000571,Islington 018,Islington,1.1072216784823532,1.0534194041639469,1.0235561757107392,1.0022988098076544,0.9943985859243888,1.0233631636237428,1.1928093477510295,1.4865875066738792,1.7061149241138283,1.7082307734891653,1.645960962150972,1.6421576342944173,1.6651423046229072,1.6659277061107776,1.6567187448784018,1.7241183631060495,1.7113551315964834,1.7142440793924372,1.6689894959521236,1.5071860661994945,1.3832486468820155,1.3241780043841114,1.3189663659753146,1.228575692059929
E02000572,Islington 019,Islington,1.1072216784823532,1.0534194041639469,1.0235561757107392,1.0022988098076544,0.9943985859243888,1.0233631636237428,1.1928093477510295,1.4865875066738792,1.7061149241138283,1.7082307734891653,1.645960962150972,1.6421576342944173,1.6651423046229072,1.6659277061107776,1.6567187448784018,1.7241183631060495,1.7113551315964834,1.7142440793924372,1.6689894959521236,1.5071860661994945,1.3832486468820155,1.3241780043841114,1.3189663659753146,1.228575692059929
E02000573,Islington 020,Islington,1.1072216784823532,1.0534194041639469,1.0235561757107392,1.0022988098076544,0.9943985859243888,1.0233631636237428,1.1928093477510295,1.4865875066738792,1.7061149241138283,1.7082307734891653,1.645960962150972,1.6421576342944173,1.6651423046229072,1.6659277061107776,1.6567187448784018,1.7241183631060495,1.7113551315964834,1.7142440793924372,1.6689894959521236,1.5071860661994945,1.3832486468820155,1.3241780043841114,1.3189663659753146,1.228575692059929
E02000574,Islington 021,Islington,1.1072216784823532,1.0534194041639469,1.0235561757107392,1.0022988098076544,0.9943985859243888,1.0233631636237428,1.1928093477510295,1.4865875066738792,1.7061149241138283,1.7082307734891653,1.645960962150972,1.6421576342944173,1.6651423046229072,1.6659277061107776,1.6567187448784018,1.7241183631060495,1.7113551315964834,1.7142440793924372,1.6689894959521236,1.5071860661994945,1.3832486468820155,1.3241780043841114,1.3189663659753146,1.228575692059929
